corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac,d,dip_frac,mean_dip,bc_frac,gmm_k,silh,dip_proj_frac,dip_proj_minp,bestdir_p,knn_apnorm,anom_dist_ratio,oracle_apnorm,base_rate,truefam,base_rate_full
oddbench,GeneticVariation,1831,1430,0.0069444444444444,6|62380386af|bc03bba8d8,424,0.2965034965034965,6,0.5,0.0129892415102189,0.8333333333333334,10.0,0.7507985012109868,0.4166666666666667,0.0,0.0017853956019813,0.377,3.04,0.552,0.61,global,0.439
oddbench,BuildingInspections,2400,1426,0.5141396933560477,5|3b188946d2|dd30716b7b,441,0.3092566619915848,5,0.8,0.0794356034966539,0.8,12.0,0.6074442883957317,1.0,0.0,0.0,0.14,2.88,0.221,0.538,global,0.373
ovrbench,CreditCustomerData,2400,1368,0.0,7|7a1f554889|90634a2339,467,0.3413742690058479,7,0.4285714285714285,0.022669377776745,0.5714285714285714,5.0,0.293275058966105,0.1,0.0,0.0,0.084,1.06,0.122,0.533,local,0.363
ovrbench,ailerons,2400,1356,0.259825327510917,28|28bd355556|f6a3ba98c8,491,0.362094395280236,28,0.9285714285714286,0.0628562017871412,0.0,7.0,0.4932590119041763,0.0,0.5589762141431931,0.0026136125655815,0.36,1.4,0.456,0.541,global,0.361
ovrbench,compass,2400,1343,0.0575438596491228,9|26e8aa9927|d528eeb1f1,362,0.2695457930007446,9,1.0,0.0565324765063571,1.0,15.0,0.376959679130008,0.05,0.0,0.6091497326442399,-0.087,0.89,0.086,0.527,local,0.359
ovrbench,guillermo,2400,1327,0.0,4279|6845f7fa76|8666a05398,480,0.3617181612660136,4279,0.0074783827997195,0.0057527512578454,0.9226454779154007,11.0,0.1964056847817136,0.0,0.5926054476049643,0.5329822870850129,-0.002,1.0,-0.003,0.525,global,0.356
tsbad_m,109_SVDB_id_26_Medical_tr_1038_1st_1138.,2306,1303,0.3345250255362615,16|9212c2d686|95d1332162,510,0.3914044512663085,16,0.6875,0.0455051803395824,0.4375,14.0,0.5103651505737163,0.4166666666666667,0.0,0.0,0.163,1.2,0.147,0.366,local,0.361
tsbad_m,026_MITDB_id_8_Medical_tr_30495_1st_3059,4824,1258,0.311816192560175,16|b3afad6ce1|a16442fb20,371,0.294912559618442,16,0.5625,0.0223486594406126,0.6875,11.0,0.5755673076327408,0.2833333333333333,0.0,0.0,0.101,1.08,0.174,0.199,local,0.207
oddbench,DiamondClarity,2400,1241,0.0648078372268274,10|cff8007749|318c2c89d5,263,0.2119258662369057,10,1.0,0.0472321768116943,0.3,13.0,0.3141484979259667,0.0166666666666666,0.0476023503214423,0.0,-0.023,0.95,0.851,0.508,local,0.341
adbench,19_landsat,2041,1198,0.1012753188297074,36|2522061e24|0426c2e79f,396,0.330550918196995,36,1.0,0.0362162458397337,0.25,11.0,0.5092036062111303,0.6,0.0,0.0,0.389,1.44,0.595,0.54,local,0.37
tsbad_m,019_MITDB_id_1_Medical_tr_37500_1st_1032,1757,1167,0.0,16|37feb419f7|4972c8e1ff,508,0.4353041988003427,16,0.4375,0.0181134804342952,0.5625,15.0,0.5109473510313107,0.1833333333333333,0.0,0.0,0.221,1.4,0.408,0.399,local,0.399
ovrbench,MalariaDetection,2400,1124,0.0251517779705117,5|eb60e44652|0d6c64b51b,176,0.1565836298932384,5,0.8,0.0321494310496111,1.0,11.0,0.693447790908423,1.0,0.0,0.0,-0.04,1.46,0.669,0.478,global,0.319
ovrbench,SensorAnomaly,2400,1122,0.1009615384615384,10|cba95a35b0|e0055e9376,437,0.3894830659536542,10,0.2,0.0155662503841673,0.3,5.0,0.2659276261788026,0.0333333333333333,0.0001079912973871,2.0373866699174847e-05,0.012,1.04,0.145,0.483,local,0.319
tsbad_m,142_CATSv2_id_5_Sensor_tr_30704_1st_3080,4159,1119,0.0,136|9fac085f00|0ae0f18190,415,0.3708668453976765,136,0.4477611940298507,0.0367450317659168,0.5373134328358209,8.0,0.1484252112319642,0.0,0.3239934212983693,0.0173182206252576,0.537,1.23,0.452,0.212,global,0.212
oddbench,GPUResourceUsage,2400,1094,0.0161870503597122,4|0182ef39ce|afe2cdc64b,246,0.2248628884826325,4,1.0,0.0342510015634786,1.0,14.0,0.9459270504717792,1.0,0.0,0.0,-0.007,1.66,0.47,0.477,local,0.313
ovrbench,PokemonBattle,2400,1086,0.1054365733113673,12|7680a24e83|a29502e5a1,431,0.3968692449355432,12,1.0,0.0345153769841269,0.0,4.0,0.1803901590584045,0.0,0.2769904195800717,0.0781532553036994,0.202,1.21,0.313,0.473,local,0.312
