corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
tsbad_m,101_SVDB_id_18_Medical_tr_1851_1st_1951.,local,0.12097887159223675,0.0764952993769062,0.0764952993769062,0.0764952993769062,0.08122479613621521,0.13240165075352966,0.13240165075352966,0.13240165075352966
tsbad_m,140_CATSv2_id_3_Sensor_tr_28307_1st_2840,global,0.2058804573183397,0.08973481144355444,0.08973481144355444,0.4976809158592618,0.4976809158592618,0.09893437572911962,0.09893437572911962,0.09893437572911962
tsbad_m,088_SVDB_id_5_Medical_tr_500_1st_168.csv,local,0.13557767476038052,0.0,0.0,0.0815291697007933,0.0815291697007933,0.2106977292389111,0.2106977292389111,0.2106977292389111
tsbad_m,031_MITDB_id_13_Medical_tr_50000_1st_794,local,0.02049728022725807,0.004531336668186812,0.004531336668186812,0.011167983420162248,0.011167983420162248,0.02880156849015061,0.02880156849015061,0.02880156849015061
tsbad_m,022_MITDB_id_4_Medical_tr_50000_1st_5425,local,0.045230746699559427,0.03395987360711647,0.03395987360711647,0.008923128326333088,0.00273972780888998,0.03944784566673642,0.03944784566673642,0.03944784566673642
tsbad_m,026_MITDB_id_8_Medical_tr_30495_1st_3059,local,0.15264705773690684,0.014732850833393152,0.014732850833393152,0.09593458877585127,0.09593458877585127,0.1573831005534656,0.206779296727119,0.206779296727119
tsbad_m,098_SVDB_id_15_Medical_tr_500_1st_303.cs,local,0.12318351514299573,0.04115115039975875,0.04115115039975875,0.04115115039975875,0.04115115039975875,0.14733285968405777,0.14733285968405777,0.14733285968405777
tsbad_m,085_SVDB_id_2_Medical_tr_50000_1st_54982,local,0.16339554795623745,0.0006474241250689905,0.0006474241250689905,0.12427037625182155,0.12427037625182155,0.19181117015533988,0.19181117015533988,0.19181117015533988
tsbad_m,021_MITDB_id_3_Medical_tr_50000_1st_5759,local,0.3318531589597627,0.017740494933793483,0.017740494933793483,0.101193950226032,0.101193950226032,0.10793251918470836,0.10793251918470836,0.46518624412632914
tsbad_m,082_LTDB_id_4_Medical_tr_4456_1st_4556.c,local,0.17010064501812208,0.012425801806872416,0.012425801806872416,0.0706297532627663,0.1738431968428193,0.17010842627226902,0.17010842627226902,0.17010842627226902
tsbad_m,115_PSM_id_1_Facility_tr_50000_1st_12987,global,0.17398387911177382,0.2076594906480938,0.2076594906480938,0.2026388666451805,0.2026388666451805,0.2622629662708832,0.2622629662708832,0.2622629662708832
tsbad_m,099_SVDB_id_16_Medical_tr_1115_1st_1215.,local,0.13148958574400915,0.01477895605630053,0.01477895605630053,0.0,0.0,0.17183377656575172,0.17183377656575172,0.17183377656575172
