corpus,dataset,n_anom,n_norm,d,frac_triv,n_hard,rec_hard,fp_hard,rec_soft,fp_soft,rec_cal,fp_cal,net_soft,net_cal,fp
ovrbench,PatientSurvival1,73,422,9,0.1095890410958904,65,0.3424657534246575,0.02132701421800948,0.5068493150684932,0.16587677725118483,0.3835616438356164,0.08293838862559241,0.34097253781730835,0.300623255210024,9|d50295f025|e07990b753
ovrbench,PerformanceBenchmark,94,486,4,0.24468085106382978,71,0.0,0.00205761316872428,0.23404255319148937,0.07407407407407407,0.11702127659574468,0.026748971193415638,0.1599684791174153,0.09027230540232904,4|891731c513|99d3702667
ovrbench,PhysicsTraining,4080,2400,49,0.11151960784313726,3625,0.01764705882352941,0.014166666666666666,0.3735294117647059,0.34625,0.047058823529411764,0.050416666666666665,0.027279411764705885,-0.003357843137254901,49|0aae4229d1|35044d6706
ovrbench,PizzaDetection,155,800,9,0.5548387096774193,69,0.012903225806451613,0.00875,0.0967741935483871,0.08875,0.025806451612903226,0.035,0.008024193548387099,-0.009193548387096778,9|e16a6a3eef|b6ddeed4d8
ovrbench,PokemonBattle,1214,2400,12,0.10543657331136738,1086,0.01070840197693575,0.00625,0.27677100494233936,0.13166666666666665,0.08649093904448106,0.029583333333333333,0.1451043382756727,0.056907605711147724,12|7680a24e83|a29502e5a1
ovrbench,PoseDetection,342,651,52,0.03216374269005848,331,0.10526315789473684,0.06912442396313365,0.5555555555555556,0.37327188940092165,0.13157894736842105,0.08755760368663594,0.18228366615463393,0.044021343681785105,52|8781dee639|9754be36b0
ovrbench,PredictiveMaintenance,886,2400,17,1.0,0,1.0,0.004583333333333333,1.0,0.235,1.0,0.04791666666666667,0.765,0.9520833333333333,17|24d67e7023|60d8a61fc7
ovrbench,ProductionWorkflow,282,487,10,0.03900709219858156,271,0.024822695035460994,0.004106776180698152,0.19858156028368795,0.12320328542094455,0.0673758865248227,0.03285420944558522,0.0753782748627434,0.03452167707923748,10|f057728ac9|8f33777907
ovrbench,PsychoPrediction,14736,2400,3,0.033184039087947884,14247,0.0019001085776330076,0.0020833333333333333,0.03046959826275787,0.03375,0.027483713355048858,0.03,-0.0032804017372421307,-0.0025162866449511406,3|448f877cad|9d1b17d59f
ovrbench,RealEstateData,491,1486,4,0.0,491,0.002036659877800407,0.0013458950201884253,0.026476578411405296,0.06460296096904442,0.020366598778004074,0.04306864064602961,-0.038126382557639116,-0.022702041868025536,4|854d3e8102|d2ef3d8174
ovrbench,RealEstateListings,4730,2400,6,0.06427061310782241,4426,0.004862579281183933,0.0016666666666666668,0.12959830866807612,0.09166666666666666,0.0653276955602537,0.034583333333333334,0.03793164200140946,0.030744362226920362,6|677241f2ec|4d382aaae5
ovrbench,ReviewSentiment,146,888,9,0.6506849315068494,51,0.8082191780821918,0.009009009009009009,0.8698630136986302,0.09346846846846847,0.863013698630137,0.03153153153153153,0.7763945452301617,0.8314821670986055,9|dc7036eb4f|4891305833
ovrbench,Run_or_walk_information,3170,2400,6,0.005362776025236593,3153,0.0003154574132492114,0.002916666666666667,0.016719242902208203,0.11875,0.007886435331230283,0.059166666666666666,-0.10203075709779179,-0.05128023133543638,6|53b8e98fec|03ecf595ef
