corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac
oddbench,ProteinCodonAnalysis,2400,213,0.004672897196261682,14|70697b741b|2d23e970d3,13,0.06103286384976526
oddbench,ProtestViolence,2400,1925,0.28332092330603126,7|dc32ccb551|225769a6a0,416,0.2161038961038961
oddbench,RacingMotion,2400,2194,0.2496580027359781,10|62a19a4964|90eba1cbfe,322,0.14676390154968094
oddbench,RealEstateBlockType,1005,236,0.14492753623188406,3|e495ced11a|02b7beefc8,213,0.902542372881356
oddbench,RealEstateProperties,2400,137,0.3686635944700461,4|08768e0fef|8894146a87,129,0.9416058394160584
oddbench,RemoteSensingAnomalies,2400,0,1.0,4|9e456915de|05dceb8218,0,1.0
oddbench,RulePriorityAnomalies,1274,904,0.10760118460019744,4|34bcacc8cf|b4aa8eb560,410,0.45353982300884954
oddbench,SMSClassification,1931,701,0.06157965194109773,9|390eb9ab25|6a8c16178e,438,0.6248216833095578
oddbench,SalesOrderPriority,2400,3495,0.11113936927772126,7|8f71713ba9|609603e272,465,0.13304721030042918
oddbench,SalesPerformance,1056,360,0.01098901098901099,7|4338a28257|5f2f0e56b3,302,0.8388888888888889
oddbench,SatelliteAnomaly,2010,15,0.8,36|e6dcdd5486|16dfbc3061,15,1.0
oddbench,SchoolTypeAnomaly,984,26,0.037037037037037035,7|1bd6102957|b59335e32b,23,0.8846153846153846
oddbench,SoftwareQualityMetrics,516,209,0.0,56|d3d51eefaa|45a6c2dde6,195,0.9330143540669856
oddbench,SystemFailureCases,592,206,0.2642857142857143,4|4c9347f12b|927f382bee,197,0.9563106796116505
oddbench,SystemHealth,2400,165,0.9282608695652174,182|e4841d3e63|f0056d9e14,165,1.0
oddbench,TBAnomalyDetection,2400,1715,0.1750841750841751,3|ee1d64fdd5|684ff1680d,413,0.24081632653061225
oddbench,TransactionFeeAnomalies,2400,941,0.025879917184265012,3|cb1d74298f|b28d3305b9,389,0.41339001062699254
oddbench,TransactionService,2400,0,1.0,5|252c0f8201|440acd23c4,0,1.0
oddbench,TreadmillStatus,2400,596,0.009966777408637873,7|c23303fdc0|a57217408a,138,0.23154362416107382
oddbench,TrialBehavior,2400,966,0.06576402321083172,3|1519f54297|d4c5d36381,332,0.34368530020703936
oddbench,UserEventAnomalies,2400,212,0.0782608695652174,3|5a095456f9|0539941408,124,0.5849056603773585
oddbench,UserTrackingAnomalies,503,149,0.10240963855421686,5|2c9e4fc68c|3418d6afb0,146,0.9798657718120806
oddbench,VoteOutcome,2400,286,0.5737704918032787,8|48472d4680|b280009ef7,273,0.9545454545454546
oddbench,VoteResult,1018,0,1.0,5|f90682c386|72b81d87f5,0,1.0
oddbench,WaterChemistry,2372,523,0.3875878220140515,25|fcbaad4d8d|eefffdb70f,407,0.7782026768642447
oddbench,WaterMeterAnomaly,2400,1,0.9993730407523511,5|e4dd8fb735|7fb3b2bff3,1,1.0
oddbench,WaterPointFunctionality,2400,524,0.0,13|775833561c|fc35dbc3ae,196,0.37404580152671757
oddbench,WaterQualityComplaints,493,165,0.040697674418604654,6|2f5ab4b98f|9289442e22,99,0.6
oddbench,WeatherEvents,2400,502,0.007905138339920948,7|817c970dcc|a35202bb5e,40,0.0796812749003984
oddbench,WebTrafficError,2400,30,0.930715935334873,6|4fe6a2ada0|8e656f77c2,30,1.0
oddbench,WindTurbineFault,2400,574,0.003472222222222222,4|74d0db40a2|b13065449d,75,0.13066202090592335
oddbench,WindmillAnomaly,2400,109,0.538135593220339,17|387af95480|25dd9a5970,82,0.7522935779816514
oddbench,WindowsEditionAnomaly,2400,420,0.12317327766179541,26|bbec81a04c|b5b0aeec39,299,0.7119047619047619
oddbench,WorkforceDemographics,2400,86,0.8130434782608695,91|55091021ca|540b232f54,29,0.3372093023255814
oddbench,ZookeeperLogs,2400,590,0.04376012965964344,3|d9dfdf6c57|8ca2b1b03a,21,0.03559322033898305
ovrbench,AbstractAnomalyBatch,2400,296,0.2985781990521327,65|270512c7fd|e346ea3b1e,209,0.706081081081081
ovrbench,ActivityRecognition,1059,0,1.0,75|cdbf3c98c7|41f4c22e92,0,1.0
ovrbench,AirPressure,2400,1000,0.0,168|d30d08eb31|088dfa53e4,580,0.58
ovrbench,AmazonReviewAnomalies,2400,1434,0.08312020460358056,3|25a1b6fbf5|4e508188da,467,0.32566248256624825
ovrbench,BCellImmunity,2400,578,0.17310443490701002,10|90aca6a6c6|97d0bde94b,458,0.7923875432525952
ovrbench,BNG(cmc),2400,4412,0.03541757761259292,2|4ce842962f|1e06cc7f78,386,0.08748866727107887
ovrbench,BankruptcyForecast,2400,188,0.07389162561576355,64|89bc492a70|6add96888e,143,0.7606382978723404
ovrbench,BatchProcessingEvents,2400,818,0.4131994261119082,6|52df74f087|6b08da6333,376,0.45965770171149145
ovrbench,BoundingBoxClassification,2400,3989,0.7356177094379639,4|fdd81e067e|c5abc44f01,503,0.12609676610679368
ovrbench,BoxTracking,2400,85,0.975189725627554,12|0b844fc849|961b7aad0f,51,0.6
ovrbench,BrainEEGSignals,440,231,0.076,14|ec90473025|34e908b222,199,0.8614718614718615
ovrbench,BreastCancer,1364,532,0.13636363636363635,4|22c1ff6d1e|c2128305f6,471,0.8853383458646616
ovrbench,BusinessAnomalies,2400,1025,0.4844064386317907,5|60446e6355|0ef38d6b6f,571,0.5570731707317074
ovrbench,CarSales,2008,0,1.0,4|0f1b466717|1245510ac6,0,1.0
ovrbench,CardiacHealth,2400,3686,0.2975033352391843,5|4d6b8eeb73|8a95aad41e,441,0.11964188822571893
ovrbench,CareerDayAnomaly,1778,88,0.16981132075471697,8|a64ad56e47|237d339cc0,75,0.8522727272727273
ovrbench,CelestialObjects2,2400,1551,0.8289778365861726,14|95e7258530|86908407fc,500,0.3223726627981947
ovrbench,CombatStats,330,175,0.0,11|38c52ee20e|67bd5ee757,141,0.8057142857142857
ovrbench,Contaminant-detection-in-packaged-cocoa-,480,117,0.00847457627118644,30|516a7432d9|f1bf4eb1c9,75,0.6410256410256411
ovrbench,CreditCustomerData,2400,1368,0.0,7|7a1f554889|90634a2339,467,0.34137426900584794
